abs_energy,auc,autocorr,average_power,calc_centroid,calc_max,calc_mean,calc_median,calc_min,calc_std,calc_var,dfa,distance,ecdf,ecdf_percentile,ecdf_percentile_count,ecdf_slope,entropy,fundamental_frequency,higuchi_fractal_dimension,hist_mode,human_range_energy,hurst_exponent,interq_range,kurtosis,lempel_ziv,lpcc,max_frequency,max_power_spectrum,maximum_fractal_length,mean_abs_deviation,mean_abs_diff,mean_diff,median_abs_deviation,median_abs_diff,median_diff,median_frequency,mfcc,mse,negative_turning,neighbourhood_peaks,petrosian_fractal_dimension,pk_pk_distance,positive_turning,power_bandwidth,rms,skewness,slope,spectral_centroid,spectral_decrease,spectral_distance,spectral_entropy,spectral_kurtosis,spectral_positive_turning,spectral_roll_off,spectral_roll_on,spectral_skewness,spectral_slope,spectral_spread,spectral_variation,spectrogram_mean_coeff,sum_abs_diff,wavelet_abs_mean,wavelet_energy,wavelet_entropy,wavelet_std,wavelet_var,zero_cross
2.0667789202252974e-05,0.061630912430452135,2.0,5.662408000617253e-08,200.13823110966322,0.0006598872787435,0.0001325475174913721,0.00012325060715735,-0.0003625387034844,0.00019723216018676355,3.890052501193716e-08,0.81147605583895,365.000007665574,0.015027322404371584,0.00014228864876739757,182.5,2119.8603905683963,0.9993583051330969,0.00273224043715847,1.898469200465607,9.755298851815507e-05,0.0,0.7756642352388379,0.00023816875055452492,0.026293271357935133,0.19672131147540983,0.3294766735296505,0.4672131147540984,23.370859266920505,-1.2205972273338968,0.000152635663780505,0.0001470281588958988,1.078841032970957e-06,0.00011881140408145001,0.00010595007370284293,1.072728919854999e-05,0.15846994535519127,40.12210209679866,1.3154693362907508,75.0,12.0,1.0265647814982015,0.0010224259822279001,75.0,0.4344262295081967,0.00023763284580432642,0.1506079121847252,3.219652637538113e-07,0.18803577179355993,-0.4317390522287815,-14.359936955767196,0.8607658026281679,2.000402696685061,65.0,0.4672131147540984,0.0,0.492790472772042,-0.015989829041285823,0.1533428687168314,0.27362608674801603,6.820995931594048e-08,0.05366527799700306,7.119128518003009e-06,0.0002685732235364244,2.164427231411713,0.0002684472466486956,7.655131552848547e-08,85.0
