abs_energy,auc,autocorr,average_power,calc_centroid,calc_max,calc_mean,calc_median,calc_min,calc_std,calc_var,dfa,distance,ecdf,ecdf_percentile,ecdf_percentile_count,ecdf_slope,entropy,fundamental_frequency,higuchi_fractal_dimension,hist_mode,human_range_energy,hurst_exponent,interq_range,kurtosis,lempel_ziv,lpcc,max_frequency,max_power_spectrum,maximum_fractal_length,mean_abs_deviation,mean_abs_diff,mean_diff,median_abs_deviation,median_abs_diff,median_diff,median_frequency,mfcc,mse,negative_turning,neighbourhood_peaks,petrosian_fractal_dimension,pk_pk_distance,positive_turning,power_bandwidth,rms,skewness,slope,spectral_centroid,spectral_decrease,spectral_distance,spectral_entropy,spectral_kurtosis,spectral_positive_turning,spectral_roll_off,spectral_roll_on,spectral_skewness,spectral_slope,spectral_spread,spectral_variation,spectrogram_mean_coeff,sum_abs_diff,wavelet_abs_mean,wavelet_energy,wavelet_entropy,wavelet_std,wavelet_var,zero_cross
4.22289088959477e-07,0.011825146356392896,2.0,1.1569564081081563e-09,182.82104586887485,5.864306149305776e-05,3.236163220180483e-05,3.313428404302006e-05,2.667410086587552e-06,1.0320856856918543e-05,1.0652008626100249e-10,0.7968093203639744,365.0000000178283,0.015027322404371584,3.178961037519912e-05,182.5,39901.284447629674,0.9993583051330969,0.00273224043715847,1.9043777173765866,3.345401836014616e-05,0.0,0.7565093727340347,1.4589790498575888e-05,-0.2048201268904153,0.1912568306010929,0.757156789747266,0.4453551912568306,26.5094724623197,-2.5159234213506765,8.31975349150436e-06,6.996266593569854e-06,4.19874793320335e-08,7.102229634862543e-06,4.957225428370293e-06,3.527475200826302e-08,0.07923497267759563,29.63666042738227,1.347769199737523,78.0,18.0,1.0275678387985863,5.5975651406470206e-05,78.0,0.38524590163934425,3.3967562836121956e-05,-0.06133222577012435,2.0371588370537747e-10,0.1391058412067093,-2.2678581986630078,-1.6904182559924588,0.841246754136529,2.386519947264977,57.0,0.4453551912568306,0.0,0.8392840184323057,-0.028616166005883237,0.1524973102387911,0.5436317864663303,1.7185063210055198e-10,0.0025536373066529965,1.433146236829756e-06,1.420382649066348e-05,2.16928884213208,1.410708997699501e-05,2.0644006223471918e-10,0.0
