abs_energy,auc,autocorr,average_power,calc_centroid,calc_max,calc_mean,calc_median,calc_min,calc_std,calc_var,dfa,distance,ecdf,ecdf_percentile,ecdf_percentile_count,ecdf_slope,entropy,fundamental_frequency,higuchi_fractal_dimension,hist_mode,human_range_energy,hurst_exponent,interq_range,kurtosis,lempel_ziv,lpcc,max_frequency,max_power_spectrum,maximum_fractal_length,mean_abs_deviation,mean_abs_diff,mean_diff,median_abs_deviation,median_abs_diff,median_diff,median_frequency,mfcc,mse,negative_turning,neighbourhood_peaks,petrosian_fractal_dimension,pk_pk_distance,positive_turning,power_bandwidth,rms,skewness,slope,spectral_centroid,spectral_decrease,spectral_distance,spectral_entropy,spectral_kurtosis,spectral_positive_turning,spectral_roll_off,spectral_roll_on,spectral_skewness,spectral_slope,spectral_spread,spectral_variation,spectrogram_mean_coeff,sum_abs_diff,wavelet_abs_mean,wavelet_energy,wavelet_entropy,wavelet_std,wavelet_var,zero_cross
0.31515088264932767,10.625440837163458,3.0,0.0008634270757515827,185.06472083820483,0.03831247985363,0.029119189582571658,0.029091521243875183,0.0197092676535248,0.003625021853027513,1.3140783434927025e-05,1.077695695727746,365.0015280326977,0.015027322404371584,0.02900933932202555,182.5,106.53058093366309,0.9978327116816761,0.00273224043715847,1.8827893136562552,0.02808071314357214,0.0,0.7752834531535197,0.0045494204775119555,-0.09438657330036637,0.1830601092896175,0.8820558852644979,0.3825136612021858,31.0339788663005,0.017746882467137747,0.002859475222438498,0.002073907920214685,2.075736857440382e-05,0.0023430337767219693,0.0014282476156950025,9.58703458299806e-06,0.0,13.570885335222451,1.2527482183594416,59.0,14.0,1.021322736901369,0.018603212200105204,59.0,0.34972677595628415,0.029343959947162494,0.038424745582054,3.029207230341853e-06,0.08165160112747522,-6.2893113050539515,-1264.494865375527,0.8082977510708865,4.496213431183022,62.0,0.3825136612021858,0.0,1.5952968300808827,-0.043442195525742015,0.12693154601010204,0.6338738305220022,2.1733990548889098e-05,0.7569763908783601,0.0017157360423691378,0.008553456340791486,2.1319357131179464,0.00835706613927124,7.83468558950716e-05,0.0
