abs_energy,auc,autocorr,average_power,calc_centroid,calc_max,calc_mean,calc_median,calc_min,calc_std,calc_var,dfa,distance,ecdf,ecdf_percentile,ecdf_percentile_count,ecdf_slope,entropy,fundamental_frequency,higuchi_fractal_dimension,hist_mode,human_range_energy,hurst_exponent,interq_range,kurtosis,lempel_ziv,lpcc,max_frequency,max_power_spectrum,maximum_fractal_length,mean_abs_deviation,mean_abs_diff,mean_diff,median_abs_deviation,median_abs_diff,median_diff,median_frequency,mfcc,mse,negative_turning,neighbourhood_peaks,petrosian_fractal_dimension,pk_pk_distance,positive_turning,power_bandwidth,rms,skewness,slope,spectral_centroid,spectral_decrease,spectral_distance,spectral_entropy,spectral_kurtosis,spectral_positive_turning,spectral_roll_off,spectral_roll_on,spectral_skewness,spectral_slope,spectral_spread,spectral_variation,spectrogram_mean_coeff,sum_abs_diff,wavelet_abs_mean,wavelet_energy,wavelet_entropy,wavelet_std,wavelet_var,zero_cross
2.145880404651447e-05,0.06263459668557136,2.0,5.879124396305335e-08,214.8524389445359,0.0007224553555715829,0.00014579110902195535,0.00013645722386475728,-0.0003625387034844607,0.00019332760971753354,3.737556467909497e-08,0.8361518856312197,365.00000840123516,0.015027322404371584,0.00014550735977536533,182.5,2352.4080038848488,0.9993583051330969,0.00273224043715847,1.9355833781980247,0.00012570862309075893,0.0,0.7360075774338042,0.00021876721538660599,0.4762540843025542,0.19672131147540983,0.3365036237521564,0.46994535519125685,16.36985109813418,-1.1980793284741837,0.00014635696615579748,0.00014971078436389914,1.078841032971444e-06,0.00011023449106536037,0.00010595007370284293,5.870222594239749e-06,0.16120218579234974,41.76835651784206,1.1244865366793648,74.0,12.0,1.026229611133446,0.0010849940590560436,74.0,0.4426229508196721,0.00024213758929366304,0.3050522061817029,3.242924651642541e-07,0.1936377893201014,-0.4848784475449144,-13.294472139271615,0.8852402873099185,1.9880004555950943,54.0,0.46994535519125685,0.0,0.455526583090517,-0.01454423203913718,0.15220165405495834,0.32095143968765394,6.223078992060991e-08,0.05464443629282319,7.977404465583816e-06,0.0002424180718844048,2.1817154911797623,0.00024221676582531575,5.969657993164563e-08,83.0
