date,O3
2025-10-13 00:00:00+00:00,0.1167771127074956
2025-10-14 00:00:00+00:00,0.118841515854001
2025-10-15 00:00:00+00:00,0.1186187770217657
2025-10-16 00:00:00+00:00,0.1208309587091207
2025-10-17 00:00:00+00:00,0.120420916005969
2025-10-18 00:00:00+00:00,0.1204092055559158
2025-10-19 00:00:00+00:00,0.1160900332033634
2025-10-20 00:00:00+00:00,0.1162627264857292
2025-10-21 00:00:00+00:00,0.1177412997931242
2025-10-22 00:00:00+00:00,0.1201505437493324
2025-10-23 00:00:00+00:00,0.1168577708303928
2025-10-24 00:00:00+00:00,0.1163270287215709
2025-10-25 00:00:00+00:00,0.1167379207909107
2025-10-26 00:00:00+00:00,0.1175598856061697
2025-10-27 00:00:00+00:00,0.1161069367080926
2025-10-28 00:00:00+00:00,0.112409645691514
2025-10-29 00:00:00+00:00,0.1179030165076255
2025-10-30 00:00:00+00:00,0.1184362098574638
2025-10-31 00:00:00+00:00,0.1150353793054819
2025-11-01 00:00:00+00:00,0.1159796342253685
2025-11-02 00:00:00+00:00,0.1152466535568237
2025-11-03 00:00:00+00:00,0.1187340058386325
2025-11-04 00:00:00+00:00,0.1172960549592971
2025-11-05 00:00:00+00:00,0.1182349231094122
2025-11-06 00:00:00+00:00,0.1136471275240182
2025-11-07 00:00:00+00:00,0.1146362200379371
2025-11-08 00:00:00+00:00,0.1158436015248298
2025-11-09 00:00:00+00:00,0.1172565352171659
2025-11-10 00:00:00+00:00,0.1163553167134523
2025-11-11 00:00:00+00:00,0.1167569532990455
2025-11-12 00:00:00+00:00,0.1162192691117525
2025-11-13 00:00:00+00:00,0.115568982437253
2025-11-14 00:00:00+00:00,0.1166673190891742
2025-11-15 00:00:00+00:00,0.1172562278807163
2025-11-16 00:00:00+00:00,0.1165396347641944
2025-11-17 00:00:00+00:00,0.1157733406871557
2025-11-18 00:00:00+00:00,0.1141219958662986
2025-11-19 00:00:00+00:00,0.1144444681704044
2025-11-20 00:00:00+00:00,0.1159214433282613
2025-11-21 00:00:00+00:00,0.1135260984301567
2025-11-22 00:00:00+00:00,0.1181659866124391
2025-11-23 00:00:00+00:00,0.1140182372182607
2025-11-24 00:00:00+00:00,0.1175288762897253
2025-11-25 00:00:00+00:00,0.1139941792935133
2025-11-26 00:00:00+00:00,0.1130960062146186
2025-11-27 00:00:00+00:00,0.1172970607876777
2025-11-28 00:00:00+00:00,0.1128078605979681
2025-11-29 00:00:00+00:00,0.114745769649744
2025-11-30 00:00:00+00:00,0.1160928681492805
2025-12-01 00:00:00+00:00,0.1164922155439853
2025-12-02 00:00:00+00:00,0.1151291020214557
2025-12-03 00:00:00+00:00,0.1167326290160417
2025-12-04 00:00:00+00:00,0.1172734014689922
2025-12-05 00:00:00+00:00,0.114890307188034
2025-12-06 00:00:00+00:00,0.1157864574342966
2025-12-07 00:00:00+00:00,0.1146331708878278
2025-12-08 00:00:00+00:00,0.1135445963591337
2025-12-09 00:00:00+00:00,0.1169369835406541
2025-12-10 00:00:00+00:00,0.1167753916233778
2025-12-11 00:00:00+00:00,0.1152544505894184
2025-12-12 00:00:00+00:00,0.114484304562211
2025-12-13 00:00:00+00:00,0.1139068529009819
2025-12-14 00:00:00+00:00,0.1173729114234447
2025-12-15 00:00:00+00:00,0.1172295156866312
2025-12-16 00:00:00+00:00,0.1150462944060564
2025-12-17 00:00:00+00:00,0.1165458895266056
2025-12-18 00:00:00+00:00,0.114823704585433
2025-12-19 00:00:00+00:00,0.1130935810506343
2025-12-20 00:00:00+00:00,0.113169627264142
2025-12-21 00:00:00+00:00,0.1140637695789337
2025-12-22 00:00:00+00:00,0.1176009010523557
2025-12-23 00:00:00+00:00,0.1150335054844617
2025-12-24 00:00:00+00:00,0.1156014110893011
2025-12-25 00:00:00+00:00,0.1158400382846593
2025-12-26 00:00:00+00:00,0.1147226225584745
2025-12-27 00:00:00+00:00,0.1135182473808527
2025-12-28 00:00:00+00:00,0.1148650217801332
2025-12-29 00:00:00+00:00,0.1132776625454425
2025-12-30 00:00:00+00:00,0.1152601633220911
2025-12-31 00:00:00+00:00,0.1155747883021831
2026-01-01 00:00:00+00:00,0.1159221194684505
2026-01-02 00:00:00+00:00,0.1111415978521108
2026-01-03 00:00:00+00:00,0.1118651628494262
2026-01-04 00:00:00+00:00,0.1136468537151813
2026-01-05 00:00:00+00:00,0.1127298846840858
2026-01-06 00:00:00+00:00,0.1110006924718618
2026-01-07 00:00:00+00:00,0.1144521217793226
2026-01-08 00:00:00+00:00,0.113797377794981
2026-01-09 00:00:00+00:00,0.1152253318578004
2026-01-10 00:00:00+00:00,0.114517880603671
2026-01-11 00:00:00+00:00,0.1122142281383276
2026-01-12 00:00:00+00:00,0.1138086635619402
2026-01-13 00:00:00+00:00,0.1133027747273445
2026-01-14 00:00:00+00:00,0.1110506579279899
2026-01-15 00:00:00+00:00,0.1128842961043119
2026-01-16 00:00:00+00:00,0.1119746938347816
2026-01-17 00:00:00+00:00,0.1131361331790685
2026-01-18 00:00:00+00:00,0.1139912363141775
2026-01-19 00:00:00+00:00,0.1152431927621364
2026-01-20 00:00:00+00:00,0.1129395067691803
2026-01-21 00:00:00+00:00,0.1134160701185464
2026-01-22 00:00:00+00:00,0.1135800406336784
2026-01-23 00:00:00+00:00,0.11247269064188
2026-01-24 00:00:00+00:00,0.1132972445338964
2026-01-25 00:00:00+00:00,0.1131087988615036
2026-01-26 00:00:00+00:00,0.1121652014553546
2026-01-27 00:00:00+00:00,0.1132119391113519
2026-01-28 00:00:00+00:00,0.1144411507993936
2026-01-29 00:00:00+00:00,0.1136477068066597
2026-01-30 00:00:00+00:00,0.1142968740314245
2026-01-31 00:00:00+00:00,0.1133941188454628
2026-02-01 00:00:00+00:00,0.1159116141498088
2026-02-02 00:00:00+00:00,0.1143508628010749
2026-02-03 00:00:00+00:00,0.114466730505228
2026-02-04 00:00:00+00:00,0.114478213712573
2026-02-05 00:00:00+00:00,0.1157937999814748
2026-02-06 00:00:00+00:00,0.1155442297458648
2026-02-07 00:00:00+00:00,0.1132760196924209
2026-02-08 00:00:00+00:00,0.115267688408494
2026-02-09 00:00:00+00:00,0.1157299298793077
2026-02-10 00:00:00+00:00,0.113672450184822
2026-02-11 00:00:00+00:00,0.1134708076715469
2026-02-12 00:00:00+00:00,0.1134925223886966
2026-02-13 00:00:00+00:00,0.1136032026261091
2026-02-14 00:00:00+00:00,0.1134857162833213
2026-02-15 00:00:00+00:00,0.11288333684206
2026-02-16 00:00:00+00:00,0.116163469851017
2026-02-17 00:00:00+00:00,0.1161462664604187
2026-02-18 00:00:00+00:00,0.1134848427027463
2026-02-19 00:00:00+00:00,0.112089205533266
2026-02-20 00:00:00+00:00,0.1116695962846279
2026-02-21 00:00:00+00:00,0.1132407486438751
2026-02-22 00:00:00+00:00,0.1130316611379385
2026-02-23 00:00:00+00:00,0.1136809047311544
2026-02-24 00:00:00+00:00,0.1139412876218557
2026-02-25 00:00:00+00:00,0.1118399780243635
2026-02-26 00:00:00+00:00,0.1134774852544069
2026-02-27 00:00:00+00:00,0.1130390986800193
2026-02-28 00:00:00+00:00,0.1142448596656322
2026-03-01 00:00:00+00:00,0.1141255889087915
2026-03-02 00:00:00+00:00,0.1154033672064542
2026-03-03 00:00:00+00:00,0.1131733246147632
2026-03-04 00:00:00+00:00,0.1129933446645736
2026-03-05 00:00:00+00:00,0.1134644299745559
2026-03-06 00:00:00+00:00,0.1154307182878255
2026-03-07 00:00:00+00:00,0.1155644413083791
2026-03-08 00:00:00+00:00,0.1127090323716402
2026-03-09 00:00:00+00:00,0.1120727714151144
2026-03-10 00:00:00+00:00,0.1138764563947916
2026-03-11 00:00:00+00:00,0.1122853141278028
2026-03-12 00:00:00+00:00,0.1145249810069799
2026-03-13 00:00:00+00:00,0.1146520413458347
2026-03-14 00:00:00+00:00,0.1154787931591272
2026-03-15 00:00:00+00:00,0.1158209051936864
2026-03-16 00:00:00+00:00,0.1161245070397853
2026-03-17 00:00:00+00:00,0.1139997560530901
2026-03-18 00:00:00+00:00,0.1131097916513681
2026-03-19 00:00:00+00:00,0.1132538747042417
2026-03-20 00:00:00+00:00,0.1151190381497144
2026-03-21 00:00:00+00:00,0.1135166212916374
2026-03-22 00:00:00+00:00,0.1149420626461505
2026-03-23 00:00:00+00:00,0.1158866770565509
2026-03-24 00:00:00+00:00,0.1162143573164939
2026-03-25 00:00:00+00:00,0.1173337809741497
2026-03-26 00:00:00+00:00,0.1162072736769914
2026-03-27 00:00:00+00:00,0.1177653595805168
2026-03-28 00:00:00+00:00,0.1159407217055559
2026-03-29 00:00:00+00:00,0.1163207069039344
2026-03-30 00:00:00+00:00,0.1166308466345071
2026-03-31 00:00:00+00:00,0.1163670141249895
2026-04-01 00:00:00+00:00,0.1180431582033634
2026-04-02 00:00:00+00:00,0.118593692779541
2026-04-03 00:00:00+00:00,0.1172704752534627
2026-04-04 00:00:00+00:00,0.1170454900711774
2026-04-05 00:00:00+00:00,0.1169698778539896
2026-04-06 00:00:00+00:00,0.1166448201984167
2026-04-07 00:00:00+00:00,0.1178901419043541
2026-04-08 00:00:00+00:00,0.1182210408151149
2026-04-09 00:00:00+00:00,0.1188144590705633
2026-04-10 00:00:00+00:00,0.1187376640737056
2026-04-11 00:00:00+00:00,0.1191602777689695
2026-04-12 00:00:00+00:00,0.1183958612382412
2026-04-13 00:00:00+00:00,0.1169961113482713
2026-04-14 00:00:00+00:00,0.1171806585043668
2026-04-15 00:00:00+00:00,0.1154318284243345
2026-04-16 00:00:00+00:00,0.1168971881270408
2026-04-17 00:00:00+00:00,0.116921404376626
2026-04-18 00:00:00+00:00,0.1174981817603111
2026-04-19 00:00:00+00:00,0.1196363363415002
2026-04-20 00:00:00+00:00,0.1175075750797987
2026-04-21 00:00:00+00:00,0.1160779669880867
2026-04-22 00:00:00+00:00,0.1166586652398109
2026-04-23 00:00:00+00:00,0.1145596411079168
2026-04-24 00:00:00+00:00,0.1170952413231134
2026-04-25 00:00:00+00:00,0.1183136533945798
2026-04-26 00:00:00+00:00,0.1166055593639612
2026-04-27 00:00:00+00:00,0.1166763827204704
2026-04-28 00:00:00+00:00,0.1151761636137962
2026-04-29 00:00:00+00:00,0.1178254000842571
2026-04-30 00:00:00+00:00,0.1156853940337896
2026-05-01 00:00:00+00:00,0.1150293406099081
2026-05-02 00:00:00+00:00,0.1156891714781522
2026-05-03 00:00:00+00:00,0.1179806906729936
2026-05-04 00:00:00+00:00,0.1184219047427177
2026-05-05 00:00:00+00:00,0.11875634454190725
2026-05-06 00:00:00+00:00,0.1190907843410968
2026-05-07 00:00:00+00:00,0.117931954562664
2026-05-08 00:00:00+00:00,0.1164703592658042
2026-05-09 00:00:00+00:00,0.1166573520749807
2026-05-10 00:00:00+00:00,0.1164349466562271
2026-05-11 00:00:00+00:00,0.1155798230320215
2026-05-12 00:00:00+00:00,0.1151450872421264
2026-05-13 00:00:00+00:00,0.1152560915797948
2026-05-14 00:00:00+00:00,0.1130382623523473
2026-05-15 00:00:00+00:00,0.1155026964843273
2026-05-16 00:00:00+00:00,0.1152814272791147
2026-05-17 00:00:00+00:00,0.116455202922225
2026-05-18 00:00:00+00:00,0.1167476177215576
2026-05-19 00:00:00+00:00,0.1156572010368108
2026-05-20 00:00:00+00:00,0.1166430339217186
2026-05-21 00:00:00+00:00,0.1173674948513507
2026-05-22 00:00:00+00:00,0.1158529911190271
2026-05-23 00:00:00+00:00,0.1171723548322916
2026-05-24 00:00:00+00:00,0.1172814648598432
2026-05-25 00:00:00+00:00,0.1167204286903142
2026-05-26 00:00:00+00:00,0.1158754713833332
2026-05-27 00:00:00+00:00,0.1165367159992456
2026-05-28 00:00:00+00:00,0.118409302085638
2026-05-29 00:00:00+00:00,0.1179674752056598
2026-05-30 00:00:00+00:00,0.1178557947278022
2026-05-31 00:00:00+00:00,0.1166095621883869
2026-06-01 00:00:00+00:00,0.1164382360875606
2026-06-02 00:00:00+00:00,0.1162588316947221
2026-06-03 00:00:00+00:00,0.1149671617895364
2026-06-04 00:00:00+00:00,0.1163609884679317
2026-06-05 00:00:00+00:00,0.1173912920057773
2026-06-06 00:00:00+00:00,0.1168506052345037
2026-06-07 00:00:00+00:00,0.1164564564824104
2026-06-08 00:00:00+00:00,0.1183855962008237
2026-06-09 00:00:00+00:00,0.1185359582304954
2026-06-10 00:00:00+00:00,0.118012748658657
2026-06-11 00:00:00+00:00,0.1173783279955387
2026-06-12 00:00:00+00:00,0.1116031669080257
2026-06-13 00:00:00+00:00,0.1122934278100729
2026-06-14 00:00:00+00:00,0.1099160593003034
2026-06-15 00:00:00+00:00,0.1125669684261083
2026-06-16 00:00:00+00:00,0.1151309106498956
2026-06-17 00:00:00+00:00,0.115818902850151
2026-06-18 00:00:00+00:00,0.1160722021013498
2026-06-19 00:00:00+00:00,0.1176969613879919
2026-06-20 00:00:00+00:00,0.1190607659518718
2026-06-21 00:00:00+00:00,0.1192304957658052
2026-06-22 00:00:00+00:00,0.1183176171034574
2026-06-23 00:00:00+00:00,0.1174345761537551
2026-06-24 00:00:00+00:00,0.1150606255978345
2026-06-25 00:00:00+00:00,0.116344403475523
2026-06-26 00:00:00+00:00,0.1152515150606632
2026-06-27 00:00:00+00:00,0.1123600546270608
2026-06-28 00:00:00+00:00,0.1149587016552686
2026-06-29 00:00:00+00:00,0.1164043880999088
2026-06-30 00:00:00+00:00,0.1163773909211158
2026-07-01 00:00:00+00:00,0.1166942287236452
2026-07-02 00:00:00+00:00,0.1161038614809513
2026-07-03 00:00:00+00:00,0.116999115794897
2026-07-04 00:00:00+00:00,0.1170163284987211
2026-07-05 00:00:00+00:00,0.1164399720728397
2026-07-06 00:00:00+00:00,0.11637914367020125
2026-07-07 00:00:00+00:00,0.1163183152675628
2026-07-08 00:00:00+00:00,0.1181321535259485
2026-07-09 00:00:00+00:00,0.119344362989068
2026-07-10 00:00:00+00:00,0.1181057561188936
2026-07-11 00:00:00+00:00,0.1163044199347496
2026-07-12 00:00:00+00:00,0.1164799965918064
2026-07-13 00:00:00+00:00,0.1178693436086177
2026-07-14 00:00:00+00:00,0.1168499216437339
2026-07-15 00:00:00+00:00,0.1161772981286048
2026-07-16 00:00:00+00:00,0.1149496305733919
2026-07-17 00:00:00+00:00,0.1159753315150737
2026-07-18 00:00:00+00:00,0.1149569172412157
2026-07-19 00:00:00+00:00,0.1165540907531976
2026-07-20 00:00:00+00:00,0.1151902433484792
2026-07-21 00:00:00+00:00,0.1137003973126411
2026-07-22 00:00:00+00:00,0.1132757496088743
2026-07-23 00:00:00+00:00,0.1158396080136299
2026-07-24 00:00:00+00:00,0.1168874986469745
2026-07-25 00:00:00+00:00,0.1190974004566669
2026-07-26 00:00:00+00:00,0.121064132079482
2026-07-27 00:00:00+00:00,0.1176513042300939
2026-07-28 00:00:00+00:00,0.1204772517085075
2026-07-29 00:00:00+00:00,0.120447389781475
2026-07-30 00:00:00+00:00,0.1202667355537414
2026-07-31 00:00:00+00:00,0.1196398232132196
2026-08-01 00:00:00+00:00,0.1192988213151693
2026-08-02 00:00:00+00:00,0.1198032889515161
2026-08-03 00:00:00+00:00,0.1195616386830806
2026-08-04 00:00:00+00:00,0.1181579921394586
2026-08-05 00:00:00+00:00,0.1181297115981578
2026-08-06 00:00:00+00:00,0.1205745469778776
2026-08-07 00:00:00+00:00,0.12050695996731514
2026-08-08 00:00:00+00:00,0.1204393729567527
2026-08-09 00:00:00+00:00,0.1212205551564693
2026-08-10 00:00:00+00:00,0.1219060719013214
2026-08-11 00:00:00+00:00,0.12136753275990485
2026-08-12 00:00:00+00:00,0.1208289936184883
2026-08-13 00:00:00+00:00,0.1177516877651214
2026-08-14 00:00:00+00:00,0.1180709190666675
2026-08-15 00:00:00+00:00,0.1198258511722087
2026-08-16 00:00:00+00:00,0.1192584652453661
2026-08-17 00:00:00+00:00,0.1215474959462881
2026-08-18 00:00:00+00:00,0.1210680101066827
2026-08-19 00:00:00+00:00,0.1211839094758033
2026-08-20 00:00:00+00:00,0.1215152163058519
2026-08-21 00:00:00+00:00,0.12142498698085544
2026-08-22 00:00:00+00:00,0.121334757655859
2026-08-23 00:00:00+00:00,0.1207787133753299
2026-08-24 00:00:00+00:00,0.1210311632603406
2026-08-25 00:00:00+00:00,0.1209267247468233
2026-08-26 00:00:00+00:00,0.1201983764767646
2026-08-27 00:00:00+00:00,0.1187366694211959
2026-08-28 00:00:00+00:00,0.1168846990913152
2026-08-29 00:00:00+00:00,0.1158208437263965
2026-08-30 00:00:00+00:00,0.1153135225176811
