date,HCHO
2025-12-10 00:00:00+00:00,0.0003093532141065225
2025-12-11 00:00:00+00:00,0.0002698920125112636
2025-12-12 00:00:00+00:00,0.0002304308109160047
2025-12-13 00:00:00+00:00,0.00034322176361456513
2025-12-14 00:00:00+00:00,0.0003039525963686174
2025-12-15 00:00:00+00:00,0.0002646834291226696
2025-12-16 00:00:00+00:00,0.00021821986896005302
2025-12-17 00:00:00+00:00,0.00017175630879743645
2025-12-18 00:00:00+00:00,0.00016005330203622885
2025-12-19 00:00:00+00:00,0.00014835029527502129
2025-12-20 00:00:00+00:00,0.0001366472885138137
2025-12-21 00:00:00+00:00,5.451552715385333e-05
2025-12-22 00:00:00+00:00,0.00012889778372482397
2025-12-23 00:00:00+00:00,0.0002032800402957946
2025-12-24 00:00:00+00:00,0.00016779141878942028
2025-12-25 00:00:00+00:00,0.00013230279728304595
2025-12-26 00:00:00+00:00,0.00021705337348976173
2025-12-27 00:00:00+00:00,0.00031296006636694074
2025-12-28 00:00:00+00:00,0.00026540912222117186
2025-12-29 00:00:00+00:00,0.0001670986839599209
2025-12-30 00:00:00+00:00,0.00014308917707239743
2025-12-31 00:00:00+00:00,0.0001825670296966564
2026-01-01 00:00:00+00:00,0.00022204488232091535
2026-01-02 00:00:00+00:00,0.0002615227349451743
2026-01-03 00:00:00+00:00,0.0001713923711577081
2026-01-04 00:00:00+00:00,0.00030710684950463474
2026-01-05 00:00:00+00:00,0.0001316003354077111
2026-01-06 00:00:00+00:00,-4.390617868921254e-05
2026-01-07 00:00:00+00:00,5.022199184168136e-06
2026-01-08 00:00:00+00:00,5.395057705754881e-05
2026-01-09 00:00:00+00:00,0.00010287895493092948
2026-01-10 00:00:00+00:00,0.00015180733280431016
2026-01-11 00:00:00+00:00,0.0002007357106776908
2026-01-12 00:00:00+00:00,0.00016185265955452147
2026-01-13 00:00:00+00:00,0.00012296960843135213
2026-01-14 00:00:00+00:00,8.408655730818282e-05
2026-01-15 00:00:00+00:00,0.00011720983616214653
2026-01-16 00:00:00+00:00,0.00015033311501611024
2026-01-17 00:00:00+00:00,8.199949176438774e-05
2026-01-18 00:00:00+00:00,1.3665868512665241e-05
2026-01-19 00:00:00+00:00,-5.466775473905727e-05
2026-01-20 00:00:00+00:00,0.00022012402769178152
2026-01-21 00:00:00+00:00,0.00012269150738575263
2026-01-22 00:00:00+00:00,8.376969678162519e-05
2026-01-23 00:00:00+00:00,4.4847886177497756e-05
2026-01-24 00:00:00+00:00,5.926075573370326e-06
2026-01-25 00:00:00+00:00,0.00016855623107403517
2026-01-26 00:00:00+00:00,0.0001149606482613308
2026-01-27 00:00:00+00:00,9.524543808462721e-05
2026-01-28 00:00:00+00:00,7.55302279079236e-05
2026-01-29 00:00:00+00:00,5.581501773122e-05
2026-01-30 00:00:00+00:00,0.0001872020111477468
2026-01-31 00:00:00+00:00,0.00010473749534867238
2026-02-01 00:00:00+00:00,0.00011807053961092606
2026-02-02 00:00:00+00:00,0.00013140358387317975
2026-02-03 00:00:00+00:00,0.00014473662813543342
2026-02-04 00:00:00+00:00,0.0001580696723976871
2026-02-05 00:00:00+00:00,0.00017140271665994078
2026-02-06 00:00:00+00:00,0.00026246609195368364
2026-02-07 00:00:00+00:00,0.0002595136083982652
2026-02-08 00:00:00+00:00,0.00025656112484284677
2026-02-09 00:00:00+00:00,0.0002536086412874283
2026-02-10 00:00:00+00:00,0.0002506561577320099
2026-02-11 00:00:00+00:00,0.00024770367417659145
2026-02-12 00:00:00+00:00,0.000244751190621173
2026-02-13 00:00:00+00:00,0.0002279186757808323
2026-02-14 00:00:00+00:00,0.00021108616094049162
2026-02-15 00:00:00+00:00,0.00019425364610015092
2026-02-16 00:00:00+00:00,0.00038660360951325856
2026-02-17 00:00:00+00:00,0.00032787484121854504
2026-02-18 00:00:00+00:00,0.0002691460729238315
2026-02-19 00:00:00+00:00,0.000210417304629118
2026-02-20 00:00:00+00:00,0.0001516885363344045
2026-02-21 00:00:00+00:00,0.00018443055940527606
2026-02-22 00:00:00+00:00,0.00021717258247614762
2026-02-23 00:00:00+00:00,0.00024991460554701916
2026-02-24 00:00:00+00:00,0.00028265662861789076
2026-02-25 00:00:00+00:00,0.0003153986516887623
2026-02-26 00:00:00+00:00,0.00034814067475963384
2026-02-27 00:00:00+00:00,0.00018858258166195205
2026-02-28 00:00:00+00:00,0.0003257455537095666
2026-03-01 00:00:00+00:00,0.0002730809210333973
2026-03-02 00:00:00+00:00,0.00022041628835722804
2026-03-03 00:00:00+00:00,0.00016775165568105876
2026-03-04 00:00:00+00:00,7.181832188507542e-05
2026-03-05 00:00:00+00:00,0.00012331876860116608
2026-03-06 00:00:00+00:00,0.00015429925891415527
2026-03-07 00:00:00+00:00,0.00018527974922714446
2026-03-08 00:00:00+00:00,0.00021626023954013365
2026-03-09 00:00:00+00:00,0.0002671167385415174
2026-03-10 00:00:00+00:00,0.0003179732375429012
2026-03-11 00:00:00+00:00,0.0002541597774931385
2026-03-12 00:00:00+00:00,0.0001903463174433758
2026-03-13 00:00:00+00:00,7.983928420192872e-05
2026-03-14 00:00:00+00:00,0.0003687734351842664
2026-03-15 00:00:00+00:00,0.00025634489914712805
2026-03-16 00:00:00+00:00,0.0001869742845883593
2026-03-17 00:00:00+00:00,0.00016723399736899106
2026-03-18 00:00:00+00:00,0.00014749371014962281
2026-03-19 00:00:00+00:00,0.0001277534229302546
2026-03-20 00:00:00+00:00,0.0001411963080499845
2026-03-21 00:00:00+00:00,0.00015463919316971442
2026-03-22 00:00:00+00:00,0.0002024914497269492
2026-03-23 00:00:00+00:00,0.000250343706284184
2026-03-24 00:00:00+00:00,0.0002608586073620245
2026-03-25 00:00:00+00:00,0.00015081825222296177
2026-03-26 00:00:00+00:00,0.0002404856713837944
2026-03-27 00:00:00+00:00,0.00018445623572915792
2026-03-28 00:00:00+00:00,0.0001623457837922615
2026-03-29 00:00:00+00:00,0.00014023533185536508
2026-03-30 00:00:00+00:00,5.309711468726164e-05
2026-03-31 00:00:00+00:00,0.00025965402892325073
2026-04-01 00:00:00+00:00,0.00015138032449613092
2026-04-02 00:00:00+00:00,7.966728207975393e-05
2026-04-03 00:00:00+00:00,0.00021123104306752796
2026-04-04 00:00:00+00:00,7.619405126509567e-05
2026-04-05 00:00:00+00:00,0.00018693040692596696
2026-04-06 00:00:00+00:00,9.701816861706902e-05
2026-04-07 00:00:00+00:00,0.00014846769613541255
2026-04-08 00:00:00+00:00,0.00019991722365375608
2026-04-09 00:00:00+00:00,0.00028461095644161105
2026-04-10 00:00:00+00:00,0.0002524322601402673
2026-04-11 00:00:00+00:00,0.00020822056467295624
2026-04-12 00:00:00+00:00,0.0002825673436746001
2026-04-13 00:00:00+00:00,0.00022063122378312985
2026-04-14 00:00:00+00:00,0.00010568763536866754
2026-04-15 00:00:00+00:00,0.00015238026207953226
2026-04-16 00:00:00+00:00,0.0002517963275749935
2026-04-17 00:00:00+00:00,0.00015079733202583157
2026-04-18 00:00:00+00:00,0.00011324953629809896
2026-04-19 00:00:00+00:00,0.00021384249339462255
2026-04-20 00:00:00+00:00,0.00015716254711151123
2026-04-21 00:00:00+00:00,0.00022968545818002892
2026-04-22 00:00:00+00:00,0.00011551879492799341
2026-04-23 00:00:00+00:00,1.352131675957935e-06
2026-04-24 00:00:00+00:00,0.00010842651789744195
2026-04-25 00:00:00+00:00,2.9155197807995137e-05
2026-04-26 00:00:00+00:00,0.00015456595065188594
2026-04-27 00:00:00+00:00,0.00011289007670711726
2026-04-28 00:00:00+00:00,7.121420276234858e-05
2026-04-29 00:00:00+00:00,-3.37029914589948e-05
2026-04-30 00:00:00+00:00,2.1780203799911163e-05
2026-05-01 00:00:00+00:00,7.726339905881713e-05
2026-05-02 00:00:00+00:00,0.0001327465943177231
2026-05-03 00:00:00+00:00,0.0001805624269763939
2026-05-04 00:00:00+00:00,0.00019430253087193705
2026-05-05 00:00:00+00:00,0.00019913714459107723
2026-05-06 00:00:00+00:00,0.0002039717583102174
2026-05-07 00:00:00+00:00,0.00014807846673647873
2026-05-08 00:00:00+00:00,0.00022756189719075337
2026-05-09 00:00:00+00:00,0.000186303504051466
2026-05-10 00:00:00+00:00,0.00017340422346023843
2026-05-11 00:00:00+00:00,7.058926439640345e-05
2026-05-12 00:00:00+00:00,7.8717104770476e-05
2026-05-13 00:00:00+00:00,0.00010624853894114494
2026-05-14 00:00:00+00:00,5.343260681911488e-05
2026-05-15 00:00:00+00:00,0.00015293863179977052
2026-05-16 00:00:00+00:00,0.00019262993009760976
2026-05-17 00:00:00+00:00,0.0003026373403069253
2026-05-18 00:00:00+00:00,0.0002463517776050139
2026-05-19 00:00:00+00:00,9.322505866293795e-05
2026-05-20 00:00:00+00:00,9.29505786189111e-05
2026-05-21 00:00:00+00:00,0.00012941930322085682
2026-05-22 00:00:00+00:00,0.0002242973932879977
2026-05-23 00:00:00+00:00,0.0002531753852963448
2026-05-24 00:00:00+00:00,0.0002001651007503824
2026-05-25 00:00:00+00:00,0.0001178321872430388
2026-05-26 00:00:00+00:00,0.0002215797285316512
2026-05-27 00:00:00+00:00,0.00020105281419091625
2026-05-28 00:00:00+00:00,0.0002520359594200272
2026-05-29 00:00:00+00:00,0.00023069584131008011
2026-05-30 00:00:00+00:00,0.0001388737218803726
2026-05-31 00:00:00+00:00,0.00023427286578225903
2026-06-01 00:00:00+00:00,0.00025204486155416816
2026-06-02 00:00:00+00:00,0.0001833408268794301
2026-06-03 00:00:00+00:00,0.00010729427594924346
2026-06-04 00:00:00+00:00,0.00024735298939049244
2026-06-05 00:00:00+00:00,5.0989621740882285e-05
2026-06-06 00:00:00+00:00,0.00017236357962246984
2026-06-07 00:00:00+00:00,0.00011868114904700632
2026-06-08 00:00:00+00:00,0.00025422445105505176
2026-06-09 00:00:00+00:00,0.00012648891288336017
2026-06-10 00:00:00+00:00,0.0001248099833901506
2026-06-11 00:00:00+00:00,9.741014309838648e-05
2026-06-12 00:00:00+00:00,6.847672801768567e-05
2026-06-13 00:00:00+00:00,3.954331293698488e-05
2026-06-14 00:00:00+00:00,0.00016930052152019923
2026-06-15 00:00:00+00:00,0.00010759401811810676
2026-06-16 00:00:00+00:00,5.22276804986177e-05
2026-06-17 00:00:00+00:00,0.00015315965538320597
2026-06-18 00:00:00+00:00,0.00021709816428483464
2026-06-19 00:00:00+00:00,0.0003137090025120415
2026-06-20 00:00:00+00:00,0.0001242340040334966
2026-06-21 00:00:00+00:00,7.293315593415173e-05
2026-06-22 00:00:00+00:00,0.00016871179832378402
2026-06-23 00:00:00+00:00,0.00015272890414053109
2026-06-24 00:00:00+00:00,0.0001612435808056034
2026-06-25 00:00:00+00:00,0.000149196512211347
2026-06-26 00:00:00+00:00,0.00016471937397000147
2026-06-27 00:00:00+00:00,0.00018024223572865597
2026-06-28 00:00:00+00:00,0.0001553968168082065
2026-06-29 00:00:00+00:00,0.0003836386895272881
2026-06-30 00:00:00+00:00,0.00026866009284276515
2026-07-01 00:00:00+00:00,0.00012195669387438102
2026-07-02 00:00:00+00:00,0.00013030417176196352
2026-07-03 00:00:00+00:00,0.00035682115048985
2026-07-04 00:00:00+00:00,-3.083183037233539e-05
2026-07-05 00:00:00+00:00,0.00016515670358785428
2026-07-06 00:00:00+00:00,0.00015030859594844515
2026-07-07 00:00:00+00:00,0.000135460488309036
2026-07-08 00:00:00+00:00,0.0002255640683870297
2026-07-09 00:00:00+00:00,0.00014099103827902582
2026-07-10 00:00:00+00:00,0.00028563119485625066
2026-07-11 00:00:00+00:00,0.0002459959719089966
2026-07-12 00:00:00+00:00,0.00011426970559114125
2026-07-13 00:00:00+00:00,0.000292500497380388
2026-07-14 00:00:00+00:00,0.00011874420306412504
2026-07-15 00:00:00+00:00,-4.6605782699771225e-06
2026-07-16 00:00:00+00:00,0.00023403889554174384
2026-07-17 00:00:00+00:00,0.00023146601051848847
2026-07-18 00:00:00+00:00,0.00012727856301353313
2026-07-19 00:00:00+00:00,0.00027118497018818744
2026-07-20 00:00:00+00:00,0.0002551701763877645
2026-07-21 00:00:00+00:00,0.00014482419161746898
2026-07-22 00:00:00+00:00,3.467842134341481e-05
2026-07-23 00:00:00+00:00,0.00020849595603067428
2026-07-24 00:00:00+00:00,0.000290541589492932
2026-07-25 00:00:00+00:00,0.000211174965443206
2026-07-26 00:00:00+00:00,0.00021221732004050864
2026-07-27 00:00:00+00:00,0.00022583738124618927
2026-07-28 00:00:00+00:00,0.00013508753181667998
2026-07-29 00:00:00+00:00,0.0002585009751783218
2026-07-30 00:00:00+00:00,0.0002559800814196933
2026-07-31 00:00:00+00:00,0.00019594307741499503
2026-08-01 00:00:00+00:00,0.0001806115669751307
2026-08-02 00:00:00+00:00,8.555851945857285e-05
2026-08-03 00:00:00+00:00,0.00013816037971992046
2026-08-04 00:00:00+00:00,9.994035281124523e-05
2026-08-05 00:00:00+00:00,0.000192402896573185
2026-08-06 00:00:00+00:00,7.629967103639501e-05
2026-08-07 00:00:00+00:00,0.00020176572616037447
2026-08-08 00:00:00+00:00,0.00015779180102981627
2026-08-09 00:00:00+00:00,0.0003592340290197171
2026-08-10 00:00:00+00:00,0.0003491406350804027
2026-08-11 00:00:00+00:00,0.00023029785734252076
2026-08-12 00:00:00+00:00,0.0001527960566818365
2026-08-13 00:00:00+00:00,0.00017973689773498336
2026-08-14 00:00:00+00:00,0.0002095369236485567
2026-08-15 00:00:00+00:00,0.0002515264386602212
2026-08-16 00:00:00+00:00,7.88525885582203e-05
2026-08-17 00:00:00+00:00,0.00015842575339775067
2026-08-18 00:00:00+00:00,0.00010982428193528904
2026-08-19 00:00:00+00:00,0.0002424980993964709
2026-08-20 00:00:00+00:00,0.00013404230230662506
2026-08-21 00:00:00+00:00,0.00014877941669055872
2026-08-22 00:00:00+00:00,0.0002399053337285295
2026-08-23 00:00:00+00:00,9.575200783729088e-05
2026-08-24 00:00:00+00:00,8.96584151632851e-05
2026-08-25 00:00:00+00:00,0.00021033952361904085
2026-08-26 00:00:00+00:00,9.895432322082344e-05
2026-08-27 00:00:00+00:00,0.00022530442038259932
2026-08-28 00:00:00+00:00,0.0003876381742884405
2026-08-29 00:00:00+00:00,9.036167784870486e-05
2026-08-30 00:00:00+00:00,7.27549027033092e-05
